Month,Node,Strain,Score,NumNT,NumAA,NumTopKAA,DiversityScore,Infections,NumRecombsDetectedByMonth,EarliestSampleMonth,RecombEarliestDesc,UShERClusterSize,LogScore,LogSize,AverageCirculatingByLineageFitness,AverageCirculatingBySampleFitness,MaxCirculatingByLineageFitness,StdDevCirculatingLineageFitness,RecombFitnessNormBySampleAvgCirc,RecombFitnessNormalizedByMedian,UpperPercentileFitnessByLineage,DonorStrain,DonorID,DonorFitness,AcceptorStrain,AcceptorID,AcceptorFitness,RecombFitnessNormalizedByMaxParents,RecombFitnessNormalizedByAvgParents,DonorFitnessNormalizedByAverageByLineage,AcceptorFitnessNormalizedByAverageByLineage,ParentsHD
2021-05,node_401610,B.1.1.7,0.26624313,40,27,2,140.826,22542204,83,2021-05,Germany/IMS-10172-CVDP-7698673F-BE02-4B95-ACAD-FBEE8594C2B1/2021|OU221992.1|2021-05-16,6,0.3863503810000001,1.791759469228055,2.3391775555555556,1.613015798643241,3.147764546102164,0.2726127047388279,0.9123284486620387,0.63134691094112,1.613015798643241,node_312905,B.1.1.7,0.26592034,node_401608,B.1.1.7,0.26624313,1.0,0.9891071699034899,0.9506794128628094,0.8940720487023865,17
2020-12,node_2474340,B.1.617.2,0.35446435,22,18,1,126.668,17266494,69,2021-08,USA/CA-CDPH-1002007907/2021|EPI_ISL_16118565|2021-08-02,5,0.7430242611,1.6094379124341003,1.558387,1.1972666532431846,2.362760675181363,0.13768904157156261,1.7559027135598355,1.4128298584903918,1.1972666532431846,node_2474338,B.1.617.2,0.35446435,node_2954768,AY.43,0.35446435,1.0,0.9094920180344213,1.7683604719402448,2.0929218235430356,19
2021-04,node_2444396,P.1,0.2901255,32,24,2,138.146,14772312,108,2021-04,USA/IL-C21WGS0524/2021|EPI_ISL_1809732|2021-04-09,9,0.6559759718000001,2.1972245773362196,2.2191203296703295,1.5073697829534995,2.9864574002997224,0.15861492273067518,1.2784005233116682,0.8333213631163131,1.5073697829534995,node_2454543,P.1.1,0.32069784,node_2444177,P.1,0.29012537,0.9046693298589101,1.039916765038108,1.3211287056701164,1.1375306145588844,20
2020-09,node_3522356,B.1,0.33555973,11,10,1,89.5443,7941296,32,2021-11,USA/WI-CDC-ASC210519964/2021|OL946279.1|2021-11-02,5,0.3693943599999999,1.6094379124341003,1.1955266666666666,1.111573862760532,2.2037504523639346,0.05513451912522346,1.3016301683622755,1.2502067961341716,1.111573862760532,node_3272115,B.1.617.2,0.3355598,node_2470965,B.1,0.25367206,0.999999791393367,0.9372891667480985,1.5219687157948625,1.255466924218452,17
2021-01,node_2459666,P.1,0.29059735,28,20,2,139.046,20356383,91,2021-05,BRA/2055942/2021|OM188309.1|2021-05-25,6,0.4840485517000001,1.791759469228055,1.7215668965517241,1.2685477225465243,2.4547344097671444,0.16473330836026745,1.2791244636410677,0.9750212866274612,1.2685477225465243,node_2459937,P.1,0.26306245,node_2459663,P.1,0.29059738,0.9999998967643823,1.0118804090027094,1.2490882624097295,1.2791244636410677,11
2020-09,node_2452666,P.1,0.28661707,26,19,2,89.5443,7941296,32,2020-04,Chile/RM-Mayo-0565/2021|EPI_ISL_2467364|2020-04-05,31,0.4721638891000001,3.4339872044851463,1.1955266666666666,1.111573862760532,2.2037504523639346,0.05513451912522346,1.4425133637567165,1.385524133289042,1.111573862760532,node_2453702,P.1.15,0.3005991,node_2452665,P.1,0.31479114,0.9104991646207068,1.1786622475254083,1.3048058864035599,1.1429069622691819,11
2021-01,node_2454887,P.1.1,0.29112008,41,29,2,139.046,20356383,91,2021-01,Italy/CAM-TIGEM-IZSM-COLLI-18198/2021|EPI_ISL_3270643|2021-01-15,49,0.6337865317000001,3.8918202981106265,1.7215668965517241,1.2685477225465243,2.4547344097671444,0.16473330836026745,1.4857412576394629,1.1325163373824958,1.2685477225465243,node_2426935,P.1,0.29106247,node_2454882,P.1.1,0.29112005,1.0000001030502708,1.054264739056129,1.4131792015301294,1.4053562243433175,18
2021-03,node_364682,Q.3,0.2662122,48,29,2,142.272,11253786,116,2021-04,USA/WA-UW-2021041381286/2021|EPI_ISL_1715488|2021-04-13,10,0.39858907099999996,2.302585092994046,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,1.036629319737928,0.6862260746133819,1.4370819875074186,node_240259,B.1.1,0.26678652,node_364679,Q.3,0.26621222,0.9978472675456016,1.0281409975354023,0.9798826610562884,1.036629319737928,19
2021-03,node_212055,C.14,0.29578882,41,28,1,142.272,11253786,116,2021-05,USA/CA-CDPH-2000049053/2021|EPI_ISL_3671417|2021-05-31,6,0.24097579799999988,1.791759469228055,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,0.8854680868514064,0.5861606245027664,1.4370819875074186,node_177277,R.1,0.24308382,node_212024,C.14,0.19694963,1.2168182152148177,1.0613329898432966,0.9156566964412092,0.7529394846350875,25
2021-04,node_2565267,B.1.617.2,0.355124,27,21,1,138.146,14772312,108,2021-05,Botswana/R14B6_BHP_AAB39755/2021|EPI_ISL_2566200|2021-05-09,5,0.73455016,1.6094379124341003,2.2191203296703295,1.5073697829534995,2.9864574002997224,0.15861492273067518,1.382901590460708,0.9014400552912513,1.5073697829534995,node_2474683,B.1.617.2,0.35620463,node_2565270,B.1.617.2,0.35446435,0.9969662662722828,1.079767554058664,1.2801269284652828,1.2813532443045224,15
2021-04,node_2427691,P.1,0.29159954,47,30,2,138.146,14772312,108,2021-05,USA/FL-Curative-041649/2021|EPI_ISL_2783908|2021-05-16,5,0.5331579617000001,1.6094379124341003,2.2191203296703295,1.5073697829534995,2.9864574002997224,0.15861492273067518,1.1306488769166982,0.7370099167962003,1.5073697829534995,node_2446052,P.1.10,0.29106247,node_2427676,P.1,0.29159948,1.0000002057616837,1.0152169018247872,1.0967546954320868,1.1306488769166982,21
2021-05,node_448728,B.1.1.7,0.27196896,73,52,2,140.826,22542204,83,2021-05,CzechRepublic/NRL_8966/2021|EPI_ISL_2661603|2021-05-22,5,0.3955059544,1.6094379124341003,2.3391775555555556,1.613015798643241,3.147764546102164,0.2726127047388279,0.9207196934515393,0.6371537960432686,1.613015798643241,node_465868,B.1.1.7,0.27185854,node_448727,B.1.1.7,0.26602077,1.00040616711912,1.00005310944995,0.9207196934515393,0.9206219008122977,41
2021-04,node_454062,B.1.1.7,0.26900133,47,26,2,138.146,14772312,108,2021-05,Germany/SN-RKI-I-170224/2021|EPI_ISL_2470530|2021-05-12,10,0.41478410949999994,2.302585092994046,2.2191203296703295,1.5073697829534995,2.9864574002997224,0.15861492273067518,1.004427616134092,0.654732984667647,1.5073697829534995,node_452026,B.1.1.7,0.26724505,node_454061,B.1.1.7,0.26900133,1.0,1.0107987277150101,0.9829662904741593,1.004427616134092,22
2021-05,node_455403,B.1.1.7,0.26577637,37,23,2,140.826,22542204,83,2021-06,Spain/CL-COV04852/2021|EPI_ISL_2958116|2021-06-05,5,0.3915351056,1.6094379124341003,2.3391775555555556,1.613015798643241,3.147764546102164,0.2726127047388279,0.9170709039517628,0.6346287712205345,1.613015798643241,node_278094,B.1.1.7,0.26706186,node_455402,B.1.1.7,0.26577637,0.9951865459186122,0.9695564430795979,0.9640673567490291,0.9276655289381095,25
2020-12,node_2452674,P.1,0.30089045,26,21,2,126.668,17266494,69,2021-04,Chile/RM-0263-04919751/2021|EPI_ISL_2467118|2021-04-22,8,0.25479301609999994,2.0794415416798357,1.558387,1.1972666532431846,2.362760675181363,0.13768904157156261,1.0776167032132555,0.8670691391671939,1.1972666532431846,node_2452672,P.1,0.28937486,node_217531,C.37,0.2890149,1.0397947147170972,0.8522085248956616,1.2057102789211687,1.323287429345576,26
2021-03,node_469139,B.1.1.7,0.26643574,33,22,2,142.272,11253786,116,2021-03,Germany/BW-RKI-I-030508/2021|EPI_ISL_1213893|2021-03-01,30,0.37175263549999993,3.4011973816621555,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,1.009179854160161,0.6680551251186984,1.4370819875074186,node_239863,B.1.1,0.19694963,node_469097,B.1.1.7,0.2664358,0.9999997748050373,1.088579290530387,0.8309384746425673,1.0231843493704813,22
2020-12,node_247049,B.1.1,0.29059735,24,18,2,126.668,17266494,69,2021-06,Chile/RM-UNAB-0263-05136596/2021|EPI_ISL_3242546|2021-06-09,29,0.48432047860000005,3.367295829986474,1.558387,1.1972666532431846,2.362760675181363,0.13768904157156261,1.3556476476378099,1.0907776720112075,1.1972666532431846,node_247048,B.1.1,0.29059735,node_2454898,P.1.1,0.2910303,0.9985123542119152,0.9685331801614019,1.3357016160329667,1.4636813589765152,14
2021-03,node_2443898,P.1,0.29232162,34,27,2,142.272,11253786,116,2021-04,USA/MN-CDC-IBX982250206925/2021|MZ166817.1|2021-04-05,9,0.5485103194000001,2.1972245773362196,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,1.2042965966692785,0.7972181670604713,1.4370819875074186,node_2426967,P.1,0.28319335,node_2443894,P.1,0.29232162,1.0,1.0225508303752133,1.1678356917021007,1.187639578368093,12
2021-03,node_2569623,B.1.617.2,0.29023272,22,19,1,142.272,11253786,116,2021-03,India/ILSGS00993/2021|EPI_ISL_1663563|2021-03-25,6,0.5892643839999999,1.791759469228055,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,1.2543904079958728,0.8303791811805069,1.4370819875074186,node_2554885,B.1.617.2,0.29023266,node_2569594,B.1.617.2,0.29023266,1.0000002067306968,0.9353719088307545,1.4025706253432086,1.279550563358945,9
2021-02,node_164549,B.1,0.28143188,16,12,3,142.19,19546070,96,2021-05,USA/AK-PHL9135/2021|EPI_ISL_2421712|2021-05-24,6,0.38643250000000007,1.791759469228055,1.8818819047619049,1.347323427535354,2.576244988625326,0.1683782058066632,1.0923294455249728,0.7998005839555784,1.347323427535354,node_102562,B.1.36,0.19687515,node_164548,B.1,0.28143188,1.0,1.1609884147525127,0.7980453231359904,1.0836779251667483,21
2021-03,node_3521645,B.1.617.2,0.35528734,25,19,2,142.272,11253786,116,2021-04,India/DL-NCDC-4109304/2021|EPI_ISL_4462340|2021-04-27,5,0.7421625505,1.6094379124341003,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,1.4616236259554283,0.9675630664731177,1.4370819875074186,node_3521644,B.1.617.2,0.35528734,node_3091656,AY.34,0.35527378,1.0,0.9502843814157141,1.5347909761808962,1.5413905428248806,37
2021-02,node_423246,B.1.1.7,0.26848578,38,24,2,142.19,19546070,96,2021-03,France/PAC-IHU-3547_Illu1/2021|EPI_ISL_2286609|2021-03-04,65,0.38685103500000007,4.174387269895637,1.8818819047619049,1.347323427535354,2.576244988625326,0.1683782058066632,1.0927867193153236,0.8001353985539107,1.347323427535354,node_504560,B.1.1.7,0.26848578,node_171501,B.1,0.2304772,1.0,1.0423606441339042,1.066508209879639,1.0302453954395991,23
2021-03,node_3568309,B.1.526,0.24171425,26,19,0,142.272,11253786,116,2021-03,USA/FL-CDC-FG-013486/2021|MW866415.1|2021-03-19,64,0.26581324810000007,4.1588830833596715,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,0.9077362537603434,0.6009016669137786,1.4370819875074186,node_3550502,B.1,0.23829782,node_3568304,B.1.526,0.2417142,1.0000002068558653,0.9768551034006302,0.9404893951123864,0.9179976017827107,27
2021-01,node_14949,B.1,0.30792388,12,10,1,139.046,20356383,91,2021-02,Turkey/HSGM-6586/2021|EPI_ISL_1278202|2021-02-26,22,0.168361184,3.091042453358316,1.7215668965517241,1.2685477225465243,2.4547344097671444,0.16473330836026745,0.9328493714195429,0.7110707520689928,1.2685477225465243,node_22891,B.1.351,0.26782086,node_14948,B.1,0.30399954,1.0129090326912993,0.9278145506205047,1.11507903689518,0.8957740388529232,12
2021-04,node_301882,B.1.1.7,0.28730908,40,23,3,138.146,14772312,108,2021-04,Germany/un-RKI-I-108250/2021|EPI_ISL_1851939|2021-04-20,15,0.39778143,2.70805020110221,2.2191203296703295,1.5073697829534995,2.9864574002997224,0.15861492273067518,0.9874940214813542,0.643694874215436,1.5073697829534995,node_301871,B.1.1.7,0.28730908,node_219753,B.1.1.153,0.19694963,1.0,1.101126303850859,1.020640073554678,0.7729671048914099,39
2021-05,node_300047,B.1.1.7,0.26592034,35,21,2,140.826,22542204,83,2021-05,Germany/IMS-10225-CVDP-6493EBCC-38E6-4CDC-ACE6-37049823ADD6/2021|OU189974.1|2021-05-12,6,0.31605780889999996,1.791759469228055,2.3391775555555556,1.613015798643241,3.147764546102164,0.2726127047388279,0.8504005673769992,0.5884917565197308,1.613015798643241,node_240281,B.1.1,0.265199,node_300046,B.1.1.7,0.2659203,1.0000001504210094,0.9980460628269803,0.8419292337779,0.8622016656882568,19
2021-03,node_3521848,B.1,0.25296426,14,13,0,142.272,11253786,116,2021-06,England/PHEC-M303M7BA/2021|OX924042.1|2021-06-12,8,0.36501845540000005,2.0794415416798357,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,1.0024066867300632,0.6635714355203467,1.4370819875074186,node_3593974,B.1.411,0.19694963,node_3521846,B.1,0.2529641,1.0000006325008173,1.11044538958591,0.7761016127528816,1.0293121358761526,20
2021-03,node_2443900,P.1,0.28690758,31,24,1,142.272,11253786,116,2021-04,USA/MN-CDC-IBX982250206925/2021|MZ166817.1|2021-04-05,7,0.3554242194000001,1.9459101490553132,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,0.9928353486672217,0.657235417791925,1.4370819875074186,node_2452689,P.1,0.2855089,node_2443899,P.1,0.29225022,0.9817189530259378,0.902366188828618,0.9831154973242524,1.2173999053107776,14
2021-03,node_2427454,P.1,0.2856149,35,25,1,142.272,11253786,116,2021-04,USA/WA-UW-2021040800923/2021|EPI_ISL_1715555|2021-04-08,6,0.4166033197000001,1.791759469228055,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,1.0554726326030528,0.6986999380995271,1.4370819875074186,node_2427493,P.1,0.2856149,node_2427354,P.1,0.29106247,0.9812838460417105,0.9403992573191584,1.0814248007140714,1.1633082196244167,10
2021-03,node_360233,B.1.1.7,0.26826075,37,24,2,142.272,11253786,116,2021-03,USA/AL-CDC-LC0021328/2021|MW844570.1|2021-03-03,35,0.44633791830000014,3.5553480614894135,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,1.0873279430733813,0.719787461135409,1.4370819875074186,node_293595,B.1.1.7,0.27009585,node_351760,B.1.1.7,0.26592034,0.9932057452937539,1.044593029199076,0.9944645023398357,1.0873566714182765,24
2021-01,node_164239,B.1,0.35269558,30,24,3,139.046,20356383,91,2021-04,Colombia/ANT-CIB-01-18/2021|EPI_ISL_3332692|2021-04-13,8,0.5194824362,2.0794415416798357,1.7215668965517241,1.2685477225465243,2.4547344097671444,0.16473330836026745,1.3252613902040897,1.0101894714110315,1.2685477225465243,node_2424637,P.1,0.29106247,node_164222,B.1,0.31000608,1.1377053637141568,1.0282823953364797,1.31324303238111,1.2643784385581665,42
2020-12,node_2460948,P.1,0.29106247,37,28,2,126.668,17266494,69,2021-01,Brazil/SP-Leve-CAMPI621/2021|EPI_ISL_17819607|2021-01-11,35,0.5104676917000001,3.5553480614894135,1.558387,1.1972666532431846,2.362760675181363,0.13768904157156261,1.3915615334815552,1.1196746091038043,1.1972666532431846,node_2483061,AY.47,0.3535181,node_2423439,P.1,0.29106247,0.8233311674847766,0.8660746288490815,1.8219295148147987,1.3915615334815552,62
2021-03,node_2421491,B.1.1,0.26131988,22,17,3,142.272,11253786,116,2021-05,DominicanRepublic/33890/2021|EPI_ISL_3045390|2021-05-18,6,0.6628094326000001,1.791759469228055,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,1.3501217485536454,0.893751247547533,1.4370819875074186,node_158178,B.1,0.27840543,node_2421490,B.1.1,0.26131988,0.9386306869086569,1.1218657999485766,1.1923625891275396,1.2145594306283554,16
2021-02,node_2474683,B.1.617.2,0.35620463,23,21,1,142.19,19546070,96,2021-04,Philippines/PH-PGC-29402/2021|EPI_ISL_5566214|2021-04-09,7,0.6573255023,1.9459101490553132,1.8818819047619049,1.347323427535354,2.576244988625326,0.1683782058066632,1.4321911212094687,1.0486463582686052,1.347323427535354,node_2576063,B.1.617.2,0.35620463,node_2474682,B.1.617.2,0.35446435,1.0,1.057473532414983,1.3811781058481793,1.327525379030033,15
2021-04,node_2566242,B.1.617.2,0.35446438,35,26,1,138.146,14772312,108,2021-04,USA/CA-SC-211031/2021|EPI_ISL_2691273|2021-04-10,7,0.6949373345,1.9459101490553132,2.2191203296703295,1.5073697829534995,2.9864574002997224,0.15861492273067518,1.3291917730489464,0.8664294796209955,1.5073697829534995,node_2556129,AY.54,0.35446435,node_2563600,B.1.617.2,0.35446435,1.0000000846347454,0.9904189115127691,1.3331232367237054,1.3509769103922955,18
2021-04,node_2446266,P.1.10,0.27056557,23,17,1,138.146,14772312,108,2021-04,USA/NY-P16D12/2021|EPI_ISL_5155741|2021-04-22,6,0.37562538700000003,1.791759469228055,2.2191203296703295,1.5073697829534995,2.9864574002997224,0.15861492273067518,0.9658556569116901,0.6295899742799373,1.5073697829534995,node_2421600,B.1.1,0.3149403,node_2446265,P.1.10,0.2856149,0.8591011375806779,1.0209421332276292,0.8961572934210558,0.9959296828666452,16
2020-08,node_2462781,B.1.1,0.33492982,18,16,1,81.8903,7118656,18,2020-09,India/TN-CLRI-CIC0604/2020|EPI_ISL_9232357|2020-09-03,17,0.36387055300000004,2.833213344056216,1.1677591346153846,1.0992535580369724,2.185205527384238,0.04786602589801011,1.3089681919649263,1.2537252588893066,1.0992535580369724,node_3519383,B.1.617.2,0.33492973,node_2462779,B.1.1,0.2746273,1.000000268713082,0.8519631279521022,1.987806568872316,1.085021700377658,18
2021-01,node_2461843,P.1,0.19694969,16,10,0,139.046,20356383,91,2021-02,Germany/BY-RKI-I-027266/2021|EPI_ISL_1157575|2021-02-24,24,0.09571438199999989,3.1780538303479458,1.7215668965517241,1.2685477225465243,2.4547344097671444,0.16473330836026745,0.8674838894329968,0.6612454706682064,1.2685477225465243,node_238603,B.1.1,0.19694963,node_2461842,P.1,0.19694963,1.0000003046464216,1.003174029969382,0.8527994695399681,0.8766788931713818,15
2021-02,node_486130,B.1.1.7,0.27534977,41,27,2,142.19,19546070,96,2021-03,France/PAC-IHU-3608/2021|EPI_ISL_5022963|2021-03-16,29,0.4034893649,3.367295829986474,1.8818819047619049,1.347323427535354,2.576244988625326,0.1683782058066632,1.1111209679401441,0.8135596844381668,1.347323427535354,node_483859,B.1.1.7,0.2659203,node_486101,B.1.1.7,0.27534977,1.0,0.9965999768431105,1.118387750418879,1.1114356366130915,16
2021-04,node_413203,B.1.1.7,0.26620507,40,24,2,138.146,14772312,108,2021-04,USA/PA-CDC-STM-000067007/2021|MZ237855.1|2021-04-30,9,0.40564137799999994,2.1972245773362196,2.2191203296703295,1.5073697829534995,2.9864574002997224,0.15861492273067518,0.9952862563045752,0.64877421799401,1.5073697829534995,node_272645,B.1.1.7,0.26592034,node_413199,B.1.1.7,0.26620507,1.0,1.007504169295492,0.9641474172338491,1.0115987615646758,16
2021-03,node_3569621,B.1.526,0.24171425,31,23,0,142.272,11253786,116,2021-03,USA/RI-CDC-LC0025158/2021|MW986350.1|2021-03-07,38,0.27704333970000006,3.6375861597263857,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,0.9179876694695904,0.6076878812600649,1.4370819875074186,node_1879751,BA.5.2.1,0.69174844,node_3569614,B.1.526,0.24171425,0.34942507423652447,0.1767012647185353,9.472083067494546,0.9181953601311827,93
2021-02,node_2444387,P.1,0.26198858,28,19,2,142.19,19546070,96,2021-03,USA/OH-21AM-069CO05940/2021|EPI_ISL_2382486|2021-03-10,5,0.48677691579999993,1.6094379124341003,1.8818819047619049,1.347323427535354,2.576244988625326,0.1683782058066632,1.2076265902126013,0.884220832835034,1.347323427535354,node_10309,B.1,0.31669924,node_2444386,P.1,0.26198858,0.8272472646287374,1.1057229115463134,0.9670528093056112,1.2172676521810362,19
2021-03,node_364705,Q.3,0.2662122,38,24,2,142.272,11253786,116,2021-03,Italy/CAM-AMES-40-20/2021|EPI_ISL_1299047|2021-03-04,10,0.3838864390000001,2.302585092994046,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,1.0214996359602107,0.6762105528533477,1.4370819875074186,node_388258,B.1.1.7,0.2670602,node_364704,Q.3,0.26766834,0.9945599094760329,0.9460527224124361,1.1382231943745351,1.0212751332776167,19
2021-03,node_2474684,B.1.617.2,0.35620463,22,20,1,142.272,11253786,116,2021-04,Philippines/PH-PGC-29402/2021|EPI_ISL_5566214|2021-04-09,6,0.6115324923000001,1.791759469228055,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,1.2826366373063016,0.8490775709455439,1.4370819875074186,node_2474683,B.1.617.2,0.35620463,node_2470895,B.1,0.28118896,1.0,1.1703175000489499,1.3427380393658173,0.8492083978234988,22
2021-05,node_293595,B.1.1.7,0.27009585,47,28,2,140.826,22542204,83,2021-05,France/BFC-HMN-21052280528/2021|EPI_ISL_2464855|2021-05-25,6,0.35706378480000006,1.791759469228055,2.3391775555555556,1.613015798643241,3.147764546102164,0.2726127047388279,0.8859969162919491,0.6131250395892157,1.613015798643241,node_504317,B.1.1.7,0.27009585,node_293592,B.1.1.7,0.26592034,1.0,0.9973660496901401,0.890811815856839,0.8858616864489777,16
2021-04,node_515639,B.1.1.7,0.26592034,38,23,2,138.146,14772312,108,2021-04,Germany/IMS-10225-CVDP-8D1A3088-A7DF-43A8-879A-EFBC1DB98C55/2021|OU200905.1|2021-04-24,8,0.4459695547,2.0794415416798357,2.2191203296703295,1.5073697829534995,2.9864574002997224,0.15861492273067518,1.0362446745294442,0.6754728341818531,1.5073697829534995,node_171405,B.1,0.32209843,node_515638,B.1.1.7,0.26592034,0.8255871970565022,0.9546336669214375,1.1203539403783387,1.0506247511048374,31
2021-05,node_468564,B.1.1.7,0.26592034,32,21,2,140.826,22542204,83,2021-05,Germany/IMS-10225-CVDP-39A0A79E-F763-45F2-880C-43F46CB7A1D6/2021|OU201057.1|2021-05-10,6,0.38161803549999995,1.791759469228055,2.3391775555555556,1.613015798643241,3.147764546102164,0.2726127047388279,0.9080211949782276,0.6283662176262268,1.613015798643241,node_245453,B.1.1,0.21557572,node_465156,B.1.1.7,0.26592034,1.0,1.1028818534141687,0.7260117656448757,0.9206219008122977,22
2021-04,node_325710,B.1.1.7,0.26592034,39,25,2,138.146,14772312,108,2021-04,Sweden/UUH-000198780026/2021|EPI_ISL_5595414|2021-04-08,6,0.36235167769999993,1.791759469228055,2.2191203296703295,1.5073697829534995,2.9864574002997224,0.15861492273067518,0.9531198821757665,0.6212881995467814,1.5073697829534995,node_325709,B.1.1.7,0.26592034,node_325652,B.1.1.7,0.2659203,1.0,1.0000053183,0.9531097442747442,0.9531198821757665,8
2020-10,node_247855,B.1.1,0.2621288,30,20,2,102.606,8498335,42,2021-02,Brazil/MG-LBI479/2021|EPI_ISL_3155992|2021-02-04,90,0.4621182826,4.499809670330265,1.2570902898550724,1.1236806875637158,2.1586967842761715,0.05419206552718607,1.412708321322573,1.3368645375565142,1.1236806875637158,node_247056,B.1.1,0.28907245,node_247851,B.1.1,0.19858001,0.9067927434800515,1.1594018711881995,1.3539505105740186,1.083010057507134,24
2020-11,node_2421503,B.1.1,0.261023,21,19,2,113.534,12122070,43,2021-03,Peru/LIM-PUCP-CSFV0012/2021|EPI_ISL_15356638|2021-03-31,14,0.5315280826000002,2.6390573296152584,1.2778302040816327,1.1403292625054813,2.3933285313732418,0.07847008977213389,1.4921395582926114,1.4149234982562766,1.1403292625054813,node_2421488,B.1.1,0.261023,node_213053,B.1.1.1,0.19694963,1.0,1.2316794667855113,1.2887804132966187,1.134154446836854,20
2020-09,node_3521964,B.1,0.30603915,14,11,0,89.5443,7941296,32,2021-06,Turkey/HSGM-B17957/2021|EPI_ISL_2958444|2021-06-18,26,0.44934929999999995,3.258096538021482,1.1955266666666666,1.111573862760532,2.2037504523639346,0.05513451912522346,1.4099755933507645,1.3542718293079832,1.111573862760532,node_3522231,B.1,0.34787765,node_3521963,B.1,0.2529641,0.8797321414583547,0.9935790313005548,1.5880020036364597,1.250173016029894,14
2020-10,node_2576156,B.1.617.2,0.35446435,18,16,1,102.606,8498335,42,2020-09,India/TN-CLRI-CIC0593/2020|EPI_ISL_9232348|2020-09-10,13,0.64232936,2.5649493574615367,1.2570902898550724,1.1236806875637158,2.1586967842761715,0.05419206552718607,1.6916759681965252,1.6008553052205907,1.1236806875637158,node_3563804,B.1.526,0.2565396,node_2474349,B.1.617.2,0.35446435,1.0,1.0787091500301411,1.249111513127915,1.8873705833653924,33
2021-03,node_500954,B.1.1.7,0.26592034,34,22,2,142.272,11253786,116,2021-04,Germany/NW-RKI-I-149792/2021|EPI_ISL_2261455|2021-04-23,5,0.4212813494999999,1.6094379124341003,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,1.0604217320232505,0.7019761343283317,1.4370819875074186,node_239878,B.1.1,0.22491439,node_500953,B.1.1.7,0.2659203,1.0000001504210094,1.0909158073116787,0.8689572233239247,1.075137316173905,23
2021-04,node_359388,B.1.1.7,0.26646563,39,23,2,138.146,14772312,108,2021-05,USA/NC-CDC-STM-000068695/2021|MZ279249.1|2021-05-03,5,0.4595523390000001,1.6094379124341003,2.2191203296703295,1.5073697829534995,2.9864574002997224,0.15861492273067518,1.0504157861309305,0.6847102287395717,1.5073697829534995,node_217496,C.37,0.28998455,node_359387,B.1.1.7,0.2659203,0.918895954974153,1.0334879880446841,0.9849596831880546,1.0477988941385634,30
2021-03,node_325235,B.1.1.7,0.2662432,32,20,2,142.272,11253786,116,2021-03,USA/54758033/2020|OK341263.1|2021-03-25,30,0.35452410669999995,3.4011973816621555,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,0.9919420870392555,0.6566440980126261,1.4370819875074186,node_248218,B.1.1,0.265199,node_325165,B.1.1.7,0.26624313,1.0000002629175822,1.002951164757797,0.9781853963408097,0.9998612362263899,15
2020-03,node_3633879,A.2,0.19694963,14,10,0,54.0662,76096,4,2020-04,Panama/GMI-PA339770/2020|EPI_ISL_1502836|2020-04-12,4298,0.18386642999999997,8.365905077202456,1.090021219020173,1.021013992364322,1.2952123609539394,0.08225453991981399,1.1771193044884656,1.0937789795914508,1.021013992364322,node_2576109,B.1.617.2,0.19694963,node_3633728,A,0.19699316,0.9997790278606628,0.8509402537567179,1.7974513759997184,0.9691807096061448,24
2021-04,node_495118,B.1.1.7,0.26592034,33,24,2,138.146,14772312,108,2021-04,Germany/IMS-10225-CVDP-8FB0B7DF-25CB-4A22-A55F-214EFEEED501/2021|OU188342.1|2021-04-15,19,0.4351010699999999,2.9444389791664403,2.2191203296703295,1.5073697829534995,2.9864574002997224,0.15861492273067518,1.0250432466753567,0.6681712186411799,1.5073697829534995,node_171405,B.1,0.32209843,node_495113,B.1.1.7,0.26592034,0.8255871970565022,0.9492803203518895,1.1203539403783387,1.0392678798557156,26
2021-03,node_2437643,P.1.17,0.26191393,29,20,2,142.272,11253786,116,2021-03,USA/CA-CDC-LC0039871/2021|MZ003835.1|2021-03-31,8,0.4941567037,2.0794415416798357,2.1238484210526316,1.4370819875074186,2.7125899510658384,0.14423730270434648,1.1405858610475048,0.7550430450723015,1.4370819875074186,node_2421460,B.1.1,0.26191393,node_2437642,P.1.17,0.29106247,0.899854694423503,1.005121445444287,1.0871372058405728,1.1824111481761688,16
